protocol,target,source,method,model,n_train,n_test,r2,r2_log1p,rmse,mae,mape,base_candidate
literature_2019_2020,C,conservative_baseline,guardrail_baseline,TrainQ96,815.0,100.0,-0.47470987847367585,-1.4764367434514298,63.63461164170015,50.024269999999994,107.63179314305793,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,Recent3YearQ96,815.0,100.0,-1.9432800083015893,-3.4504080528873677,89.89921377225727,83.83991000000009,181.06195267894017,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,LastTrainYearQ96,815.0,100.0,-3.0409006729626586,-4.471985499027114,105.33657445289363,100.70351000000001,217.5777883293739,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,TrainQ97,815.0,100.0,-0.7908424070963174,-2.0130543482550207,70.12434023582678,59.50774999999995,128.37396461114528,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,Recent3YearQ97,815.0,100.0,-2.9543102844576765,-4.398869888841186,104.20186101554042,99.49794200000002,214.96729454670464,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,LastTrainYearQ97,815.0,100.0,-3.456344514427527,-4.808854881800648,110.61893741088811,106.26233399999992,229.61466678911466,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,TrainQ98,815.0,100.0,-1.2021173863776906,-2.5929327667792887,77.76073128626042,69.492694,149.99500484471275,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,Recent3YearQ98,815.0,100.0,-4.217828340033362,-5.375560058351236,119.69747714246114,115.66131000000004,249.94001544870002,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,LastTrainYearQ98,815.0,100.0,-4.569349762386316,-5.618737327797665,123.6637322865761,119.79242199999986,258.7465149819899,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,TrainQ99,815.0,100.0,-2.957184356448725,-4.4013139616543855,104.23972213805064,99.53823800000002,215.0545500623341,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,Recent3YearQ99,815.0,100.0,-5.639372654831731,-6.301809914445817,135.02171687534567,131.53027800000004,283.6772342819928,
literature_2019_2020,C,conservative_baseline,guardrail_baseline,LastTrainYearQ99,815.0,100.0,-19.653281564664983,-11.83415608980493,238.1412539814186,235.7179780000011,501.2266802017513,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainMean,815.0,100.0,-0.016939154945403878,-0.011746434746992218,58.05003998241839,21.71181333251534,46.683207251179134,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainMedian,815.0,100.0,-0.09181841563752058,-0.15701702316658772,60.149254117985535,21.748070000000002,35.44510968558487,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearMean,815.0,100.0,-0.0003066060801204529,-0.13903849806264845,57.573364149911214,23.674444029850736,59.48562164134346,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearMedian,815.0,100.0,-0.08358927138533345,-0.12238562092457395,59.92214991929112,21.506469999999993,35.59067931321586,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearMean,815.0,100.0,-1.358712103938231e-05,-0.16220299643893732,57.56493107411851,24.03823150289017,61.3398749650573,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearMedian,815.0,100.0,-0.04567814310777796,-0.013807184735070033,58.864580563782155,21.07747,39.26081274102737,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ05,815.0,100.0,-0.29633002246006335,-2.242992285476613,65.54096450808456,31.58551,55.16195048277312,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ05,815.0,100.0,-0.2843900060550193,-2.040849824323871,65.23842946967684,31.005629999999996,53.62084904681581,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ05,815.0,100.0,-0.25285150210262564,-1.5669290967534115,64.43247851549714,29.46385,49.71015087562294,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ10,815.0,100.0,-0.2337469673160426,-1.3177099715568925,63.939330964203876,28.547489999999996,47.603897914158466,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ10,815.0,100.0,-0.20881653453917015,-1.03043475863908,63.290020230285904,27.296170000000004,44.73755607367167,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ10,815.0,100.0,-0.2048976993372318,-0.9889153167476836,63.18734770149797,27.092810000000004,44.27172856617448,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ15,815.0,100.0,-0.20463042902207706,-0.9861181944364803,63.18033920651265,27.078870000000002,44.23979684187022,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ15,815.0,100.0,-0.17666046966181725,-0.7168400466741378,62.4425485686643,25.63491,41.10776266152184,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ15,815.0,100.0,-0.1871958198574879,-0.8129314530931617,62.72146850680395,26.173470000000002,42.23045932687858,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ20,815.0,100.0,-0.1820752735709268,-0.7654427548406386,62.586058982412375,25.911530000000003,41.67903451221979,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ20,815.0,100.0,-0.1617996649110367,-0.5917625433694271,62.04698200355921,24.892070000000004,39.67020949021242,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ20,815.0,100.0,-0.17372296007491306,-0.6911579990779746,62.3645565682143,25.48947,40.82344372848136,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ25,815.0,100.0,-0.16219121227286437,-0.5949046889087137,62.05743659667228,24.911669999999994,39.707151987788286,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ25,815.0,100.0,-0.13759596202764524,-0.41315064022956016,61.397269808599795,23.647469999999995,37.36257126674271,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ25,815.0,100.0,-0.1533597593339988,-0.5260105798240664,61.82120074011827,24.46367,38.862752043197034,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ30,815.0,100.0,-0.14498711717743196,-0.4644707068149463,61.596401155830534,24.031350000000003,38.05812876388721,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ30,815.0,100.0,-0.12031322925639198,-0.30398836751877334,60.929101081092604,22.79943,36.02474579487402,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ30,815.0,100.0,-0.13935428056326882,-0.42510585076266727,61.44470065310758,23.738949999999996,37.52663088444828,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ35,815.0,100.0,-0.12890944162334605,-0.35639608523384614,61.162410216161355,23.21037,36.63108409066448,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ35,815.0,100.0,-0.1036970686613341,-0.21325460156408127,60.475571775304445,22.123910000000002,35.40466708531975,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ35,815.0,100.0,-0.131177182433317,-0.37084360813188244,61.22381058338333,23.32259,36.811330362679776,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ40,815.0,100.0,-0.11644030789387938,-0.2815938112076324,60.823693992966255,22.626669999999994,35.81058907224432,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ40,815.0,100.0,-0.07547890119807454,-0.09184520596801993,59.69747825285419,21.29743,35.87979142182433,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ40,815.0,100.0,-0.11968738091353348,-0.3003183008511874,60.91208008063753,22.771349999999998,35.989037007486075,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ45,815.0,100.0,-0.10636561036230541,-0.22688422636563965,60.54863718408532,22.220510000000004,35.4507509001591,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ45,815.0,100.0,-0.057946234898783144,-0.03888324031470636,59.20887880672966,21.071510000000004,37.443871912444365,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ45,815.0,100.0,-0.10261465776424838,-0.2078296058092779,60.44590988851106,22.08899,35.40257524685262,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ55,815.0,100.0,-0.07496433717220152,-0.09003130076293431,59.68319538320648,21.287709999999997,35.91162697764003,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ55,815.0,100.0,-0.03303681890037824,-0.0007632817347371645,58.50768828923255,21.25087,41.90463152774643,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ55,815.0,100.0,-0.06541533912362874,-0.059158080817263814,59.41751865359239,21.146670000000004,36.6728066977318,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ60,815.0,100.0,-0.060944728354890065,-0.046595687422616106,59.29272608128252,21.098110000000002,37.11575139258404,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ60,815.0,100.0,-0.02078433907500976,-0.005252813739792028,58.15968395160001,21.58271,45.374600623915654,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ60,815.0,100.0,-0.05390444755328416,-0.029434400011408846,59.09566950927962,21.05707,37.96941657965296,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ65,815.0,100.0,-0.04617701027740395,-0.01460848441119933,58.878620306950125,21.07345,39.171200611782446,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ65,815.0,100.0,-0.008087938938238448,-0.04304768547076043,57.796860447173074,22.21561,50.78115224107863,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ65,815.0,100.0,-0.04059311574055058,-0.006809364782955019,58.721279877485635,21.132270000000002,40.24059775489311,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ70,815.0,100.0,-0.03519273209949425,-0.001909542408746523,58.56870826089645,21.203829999999996,41.378175356408896,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ70,815.0,100.0,-0.0019117852178343053,-0.09910166962845635,57.619539251455315,23.082330000000002,56.1855200965494,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ70,815.0,100.0,-0.020341927697974382,-0.0058467432736715175,58.147079284087866,21.596917999999995,45.51861459007682,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ75,815.0,100.0,-0.021005315278225023,-0.004969831310863704,58.16597872425083,21.57567,45.30324235239434,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ75,815.0,100.0,-1.993999932148327e-05,-0.17649948906409452,57.56511392284393,24.27285,62.47734329448221,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ75,815.0,100.0,-0.004227834458423008,-0.0708389781739438,57.68609833356733,22.638450000000002,53.58924550743795,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ80,815.0,100.0,-0.007969640055516258,-0.04370606313634462,57.79346912368212,22.225490000000004,50.852374322442714,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ80,815.0,100.0,-0.0030537319549202024,-0.2752621443045662,57.652366346490936,25.984089999999995,70.08852673385934,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ80,815.0,100.0,-7.097147808177162e-05,-0.15410721740804867,57.566582691262816,23.904690000000006,60.68487630740273,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ85,815.0,100.0,-6.467822601807782e-05,-0.1547542414785208,57.56640156332511,23.91525,60.737245383550665,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ85,815.0,100.0,-0.013713396074734652,-0.4147610803578141,57.95789869681266,28.493929999999995,80.23035741399042,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ85,815.0,100.0,-0.003193532938111865,-0.2778882479376572,57.65638386640286,26.03161,70.28718000457621,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ90,815.0,100.0,-0.00931919783988766,-0.3662900202119095,57.83214565403916,27.64145000000001,76.82212915632905,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ90,815.0,100.0,-0.13513391204313097,-1.1196563291296449,61.33079408706527,39.67593000000001,123.17115774115366,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ90,815.0,100.0,-0.016934614486661115,-0.4464362446068344,58.04991039054237,29.033929999999994,82.38928578666444,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ95,815.0,100.0,-0.3234215887709919,-1.7730007001939363,66.22228257127654,49.28864999999994,158.6249673480269,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ95,815.0,100.0,-1.539367751478932,-4.0853283923956125,91.73136131852627,83.54593000000008,279.53949135465587,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ95,815.0,100.0,-3.1994077482735745,-5.920392396995066,117.96388340398937,112.96857000000001,379.5402783313531,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ96,815.0,100.0,-0.5908032293328047,-2.454240820564224,72.60445513403425,59.128161999999946,194.23582510567377,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ96,815.0,100.0,-3.112063824720126,-5.840164511242115,116.73066564219533,111.638282,375.04585682550146,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ96,815.0,100.0,-3.775704601581622,-6.41943244295507,125.79800869993926,121.32479399999997,407.77205434775993,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ97,815.0,100.0,-1.408834600342268,-3.900721074206965,89.34258807797072,80.69834599999969,269.7576786089082,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ97,815.0,100.0,-4.545709239170877,-7.018344535944511,135.56063250571685,131.54898600000004,442.3148213311176,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ97,815.0,100.0,-4.972134992402362,-7.3231454266062865,140.6759467114044,136.8389299999996,460.1870701060815,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ98,815.0,100.0,-3.2024411678089706,-5.923155079141258,118.0064810002824,113.01444200000006,379.69525838327917,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ98,815.0,100.0,-11.993217004661446,-10.885748320992844,207.4977465192094,204.98313000000013,686.4416478031426,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ98,815.0,100.0,-11.40760201970763,-10.654275437474473,202.767789191848,200.2123299999993,670.7191253488785,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,TrainQ99,815.0,100.0,-15.408629412656357,-12.099124000365432,233.17994306194095,231.06073400000002,771.4688391207691,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,Recent3YearQ99,815.0,100.0,-21.59690696287145,-13.88097366168398,273.63997203162774,271.783458,904.2470976035229,
literature_2019_2020,D,conservative_baseline,guardrail_baseline,LastTrainYearQ99,815.0,100.0,-19.177851585691418,-13.234525995398599,258.5785526747532,256.66499800000025,854.9526842499088,
literature_2019_2020,E,conservative_baseline,guardrail_baseline,TrainMean,815.0,100.0,-0.0009329823003894067,-0.016775494104534827,11.232334647826521,7.751046157055215,29.521445899826755,
literature_2019_2020,E,conservative_baseline,guardrail_baseline,TrainMedian,815.0,100.0,-0.05307621834676568,-0.004459189129874863,11.521192593217075,7.602070000000001,27.084277936781536,
literature_2019_2020,E,conservative_baseline,guardrail_baseline,LastTrainYearMean,815.0,100.0,-0.2413090289996258,-0.3441928489444188,12.508565041475427,10.280055074626869,42.169921234727965,
literature_2019_2020,E,conservative_baseline,guardrail_baseline,LastTrainYearMedian,815.0,100.0,-0.02256592153820125,-0.00018442015509601006,11.35306675616769,7.598669999999999,27.86301815996409,
literature_2019_2020,E,conservative_baseline,guardrail_baseline,Recent3YearMean,815.0,100.0,-0.39587493450972966,-0.4848714568212438,13.264497075760424,11.224375202312142,46.275147333306414,
